Num episodes,Cumulative rewards
1460,"[-360.1418403590227, -125.6339683421973, -92.184372202389, -130.5858001325953, -125.05677445626449, -148.27900790570789, -110.23679827273465, -289.96196053907744, -493.1318156252141, -146.2654367596648]"
1470,"[-123.99805957571033, -140.85472067912104, -305.075677944982, -558.1568279708213, -528.6649007485339, -267.97975660007216, -144.21362709444193, -198.54773287083998, -325.7167416504251, -110.9500804140273]"
1480,"[-333.5010799376456, -34.26070422946786, -209.47006532123845, -110.40935046624442, -616.2246726111259, -114.4983782695775, -233.77974158469982, -557.1616390373011, -106.60513799794845, -251.05049265556923]"
1490,"[-128.306051660788, -187.99843731260376, -104.09479622440638, -122.05235324986816, -117.03626771399294, -531.3493886558819, -124.34558346093456, -261.5538175427446, -494.19694287746086, -496.4923499460426]"
1500,"[-556.2404655556245, -540.5841613148823, -208.71210631273735, -382.8201499710689, -188.978189998666, -93.60506165256857, -163.09197195331018, -154.52338792129132, -503.220562001082, -267.8688063630183]"
1510,"[-530.1638731763078, -105.2502963142633, -100.2354540464805, -150.02472875198234, -165.78740287475722, -137.88752384977764, -46.29180814950398, -194.74206463026658, -107.37515930587286, -433.6451398984991]"
1520,"[-158.73127198028897, -50.658744825789704, -499.8209428700566, -145.38338519217163, -506.6388925725988, -497.96992113887416, -178.48076102385068, -158.0533312872566, -14.151374452176192, -618.5029620318579]"
1530,"[-117.29164325939409, -578.5041739516039, -219.91119892205435, -553.2520049491462, -154.42627071342034, -696.3164412417422, -237.41373974179615, -463.28285661362145, -387.65972064814, -458.85228780355857]"
1540,"[-693.555822941577, -550.9142483833763, -290.31771351061053, -482.8104363399543, -350.46477939105984, -131.03084384435235, -171.24866417599898, -194.12993439230274, -367.05223688534, -633.3468771472017]"
1550,"[-628.4945024286574, -236.45561034711432, -624.5170677512626, -572.5111557830385, -144.42445244424755, -336.9608266073613, -145.3024502503473, -98.80787176097867, -9.37375070057152, -463.62199324343356]"
1560,"[-97.53063002329031, -632.2534498061895, -535.9709324141097, -222.44853726487764, -171.1058540503671, -541.1913120779201, -609.3888778990047, -579.0374513690265, -152.0472376562877, -521.594437291754]"
1570,"[-172.21513477117722, -401.90906487357375, -124.93243107586505, -345.80613819472757, -28.12440987063824, -590.6544582490387, -561.3328549140213, -128.27905958874706, -173.48845733410747, -139.99855458131086]"
1580,"[-557.4588041981217, -592.9830234776466, -118.13032756388847, -155.70123969086472, -224.5809177269523, -129.76622359115277, -164.3155041616299, -559.3319112709751, -511.84632758417183, -494.03115179649535]"
1590,"[-110.2803221108685, -564.6695464062598, -263.11207267737393, -189.05659890105426, -97.06302135555104, -304.6035819849878, -145.18167018646733, -496.82601130263276, -163.91700380412627, -370.73237876753717]"
1600,"[-0.9842153882679128, -108.76247817314737, -554.0080259182156, -58.26184062378223, -259.0127122643327, -555.505608801797, -131.24963958665538, -146.02160559003636, -109.80852082260327, -187.30950949528113]"
1610,"[-133.48210202277446, -120.41497905995087, -106.07401344953051, -111.21740282461684, -147.35668495572725, -125.14239078465661, -108.0442590608304, -556.845434874989, -142.1508700790124, -108.30106351260156]"
1620,"[-96.9850087167666, -361.8400059453011, -68.63388528094654, -179.86522690148303, -350.9073747479035, -702.7510809424148, -105.03232367087507, -117.49042970130424, -446.2956805070145, -112.7043708022369]"
1630,"[-282.45261766620774, -133.6523688816096, -91.63409011734129, -147.11084870168688, -128.4689270562651, -167.75250116549694, -183.2195272142068, -107.22028489807022, -344.73905095055704, -88.89705448008965]"
1640,"[-119.97882135506529, -180.43503462649852, -95.9941082817405, -363.9633918181855, -521.7484558462211, -103.93400203038904, -545.8403336819912, -81.3562286348004, -238.9665376220705, -512.6943997635856]"
1650,"[-170.8667580642039, -166.1381991388963, -524.5028264618876, -319.1385574079435, -109.55654219460227, -427.31741942948827, -499.1760053008472, -127.92152921480294, -311.7504928849079, -116.43976368798135]"
1660,"[-107.84520750049776, -379.0872223891397, -146.89637871036774, -521.8025466085016, -244.26940370828572, -192.69453658289083, -132.63587252113902, -537.6595297954889, -148.874128905065, -92.71182097546124]"
1670,"[-310.78177450972663, -764.4388568235256, -186.07303758455072, -498.58240062113555, -173.41975410102089, -515.2505292454226, -109.81132286940618, -150.79554871906592, -289.6502978135879, -559.6502922883203]"
1680,"[-641.3695586102647, -891.2302122825431, -22.39408006515687, -360.23130307283293, -147.9549478790673, -76.35056536977115, -121.79889908117141, -183.71054490653557, -419.1292579393613, -407.4026057538537]"
1690,"[-241.6192564622891, -878.5355328080782, -151.77677915081924, -142.58570701944507, -284.4734645163635, -169.318887966413, -606.206368050716, -165.36012386655722, -533.6139299713901, -479.553960449666]"
1700,"[-134.01961543895507, -140.736853528359, -87.86297715027521, -131.7162172436658, -129.38107405416528, -389.64852531552333, -561.8286883285409, -196.07801118957633, -115.72249295334476, -351.0210063935166]"
1710,"[-488.29877172095576, -249.59642345424948, -59.28967545550202, -135.0742314647675, -200.32458411000223, -168.52193061548078, -143.99051045993593, -86.27159324342546, -124.77468948944608, -468.9318375236562]"
1720,"[-127.28715452390439, -167.01999562641066, -157.98685503486803, -618.4281273539939, -150.9727789817982, -559.4892871369267, -148.32294422223404, -100.53190368849056, -982.8090817935444, -132.0089695665791]"
1730,"[-115.91298714685726, -87.97900029335938, -568.0080104537876, -125.96001465238348, -527.5723566590054, -183.90568063076253, -72.85922792725572, -89.69136704201355, -116.6400474370272, -442.21449756941496]"
1740,"[-124.67417596428675, -490.3457612139784, -112.77668961295049, -217.66654577059322, -189.34007021670135, -151.90297829507918, -108.63836956595502, -167.95272482146441, -256.05808446094045, -694.0691567726167]"
1750,"[-143.28184426943656, -4.931604082171646, -105.83052480343416, -180.3761986916883, -527.0203949494135, -151.75087929076355, -114.99036577038629, -140.75523666560707, -495.18043960545236, -114.81337701941726]"
1760,"[-130.44107797985058, -682.7978949611136, -597.4374722633742, -504.68720689312187, -581.1550859930827, -531.5497216632505, -85.69119837525012, -441.9646686090956, -166.0950583803821, -406.1934937787861]"
1770,"[-67.38835533983294, -379.41605406437793, -174.44578307721474, -535.0225850022273, -433.0002409082898, -115.65448560792322, -151.20918931230807, -180.9686348653819, -569.6867613331759, -401.93188388413535]"
1780,"[-562.8471779446897, -547.0718408884991, -134.18300388825415, -93.18344400198214, -522.2837989513441, -154.19987702858242, -386.21115791161293, -355.93053446570656, -81.03888223072994, -446.1031268938569]"
1790,"[-407.28173480668494, -126.10097275094611, -122.87286439622378, -64.59366603226493, -423.06812300948036, -95.44386749444129, -561.6582896783149, -568.8384537609334, -106.08443915265572, -291.86761033964547]"
1800,"[-550.0783028330934, -512.8751022039623, -163.75440960814015, -113.32826760653296, -518.1667008756958, -522.7776730379007, -126.55624295785304, -403.1324007430801, -193.28190080361983, -78.24144001055947]"
1810,"[-978.5673685516429, -132.48144104501546, -333.3544181940092, -130.78397566410948, -575.6210052623235, -659.2673742045567, -277.1038655127014, -518.1942921257837, -371.7791305490051, -157.80053479584362]"
1820,"[-60.967709206927644, -69.1325314383918, -134.89706776229428, -108.82301745645663, -104.4672244191208, -147.66659802268754, -344.9542530958122, -81.97405310963502, -103.27566663672906, -505.1464327090739]"
1830,"[-299.67993654774574, -266.07390489429173, -124.81665369287633, -365.417233269968, -440.2409886024134, -118.11845066931403, -118.13790296925066, -618.9656735587364, -505.47932496673775, -356.3129090839067]"
1840,"[-134.01876320176007, -370.52574003098664, -212.0966105787512, -121.38312793924563, -104.91258235812516, -149.39798138004394, -95.81345334553802, -134.2967082062335, -510.52760474332507, -381.5268735898194]"
1850,"[-489.0647176666961, -118.3831732818962, -126.74113300452031, -92.35342480073518, -128.73177845781936, -121.28092645388189, -472.7038611583577, -159.4854448255228, -145.22075367651865, -514.423136385391]"
1860,"[-485.98628109364796, -429.53844408391103, -131.57894728252194, -480.08963051597686, -150.8982754288449, -155.71943503741093, -125.53980922412471, -266.2279939405794, -170.5988944920484, -292.5089519739082]"
1870,"[-538.1964512258777, -113.86056776454154, -140.56693508877217, -286.14347459465046, -548.0990987613694, -461.1080041153682, -125.3539965015639, -337.42458347902414, -219.3237017870379, -365.41996648712905]"
1880,"[-156.10338578857923, -114.83888559482132, -89.01704747395333, -96.23546342563752, -123.7836409012068, -507.26231662875597, -361.99805530034524, -126.40130757448831, -159.80835258337189, -153.4561491065606]"
1890,"[-268.25552866403467, -116.16568460392615, -286.8447601486186, -37.8115050157977, -68.87437498778537, -448.2651783772631, -230.94918187769284, -229.79971964064566, -170.0497778806582, -164.13285785319454]"
1900,"[-101.41586032832177, -107.52548218575785, -118.10722195975195, -138.9265188184081, -126.74726953046317, -559.7695403899153, -283.72124110860443, -123.00643085234498, -58.655215229744265, -484.5936389868117]"
1910,"[-315.34199421775975, -222.64654231144402, -0.07511317328254563, -106.14594332660037, -422.38477542874, -346.22167206097475, -346.8715737956862, 48.0308296662472, -97.4758442173131, -153.16011835327336]"
1920,"[-494.14651198031106, -101.29579023393717, -114.63190162099256, -137.67016532917305, -313.9863804706747, -453.30240344741026, -234.2418019788864, -150.77648822624766, -72.93549207538773, -387.01468044423444]"
1930,"[-96.07611975805928, -507.03631512252724, -131.5190685378185, 149.11992100624093, -133.7225674930265, -127.68720785970717, -430.0450128963734, -68.33587434340299, -494.3954593600841, -118.83685406862313]"
1940,"[-90.07644282541398, -439.91369315682755, -110.17866329063716, -112.29559392113443, -111.25603718434691, -85.08239265807562, -532.4005192162272, -120.45903550438511, -48.18735442420748, -120.9171669513072]"
1950,"[-119.03189614595253, -110.72657924515576, -147.4259855698651, -28.962936013677204, -540.3078504758457, -160.49409780951612, -433.44711906456473, -145.6463642077215, -135.00086734024103, -466.98572421070685]"
1960,"[-395.0001686590642, -494.8014977789945, -288.0283944704888, -150.5247180767032, -95.17148723257077, -120.27522430789544, -112.12348306946649, -559.4197159143409, -31.102013138224265, -128.47589592908366]"
1970,"[-556.5142295924036, -486.2640177262494, -383.5878114608944, -513.7116524567468, -125.37136814499674, -394.26753089412955, -587.4799686783903, -144.00806948511726, -131.01382598633847, -233.81680274255066]"
1980,"[-490.52418006115437, -186.22333812009248, -99.31778741182904, -107.6437213813764, -158.33290980183867, -85.51508674367824, -196.50354769470795, -36.300221422932665, -114.07241735085218, -118.23402802510316]"
1990,"[-153.93373715356842, -166.13139579888906, -559.7449312715343, -204.412590856324, -117.14438732182997, -151.45641374830086, -134.38266692477683, -137.34977748833518, -241.8527790594957, -101.80083182281678]"
2000,"[-490.9863807905208, -79.5407395139901, -451.44942565803757, -116.54908950793083, -188.2408456304849, -497.7811568480541, -124.0185086192287, -426.0670074181252, -128.4633379348976, -432.92828228535353]"
2010,"[-113.4799554215605, -233.51314948759878, -123.36424909935849, -119.3639653288421, -494.8560264707233, -158.11814253466991, -134.80192976539792, -457.478217335419, -102.60130497814635, -121.11247192407626]"
2020,"[-636.838858328653, -344.1438797845379, -167.04955020317325, -342.8276455467863, -512.7741303899533, -562.4486134517472, -348.9809008134395, -101.12735552880457, -539.319002144033, -124.49402145800734]"
2030,"[-159.69455634071892, -263.741930455132, -99.94078017671396, -116.56986855851693, -128.2762819411556, -549.9023261010153, -120.34592303841498, -149.63726472266166, -122.94008006796265, -495.94341594244753]"
2040,"[-520.1650421264669, -245.1914712948805, -169.64596507296315, -407.13604612947273, -76.00325151641053, -175.650917670721, -402.81325817395947, -123.48674070173158, -79.4484710477978, -114.9786927538394]"
2050,"[-129.81545279011735, -133.79443476140392, -294.2792744638605, -454.9622155817681, -368.10287755544545, -200.38231865447898, -13.101904500658335, -150.78669150889084, -165.7637786925279, -173.2187290646774]"
2060,"[-333.17794912612726, -187.82140573881742, -120.8069545492927, -140.62464874293744, -234.25933917786966, -268.5597962557132, -536.9695137739371, -471.88228525154244, -92.43878531540415, -417.39208785351224]"
2070,"[-163.0547611569126, -129.1664962070366, -101.56005763192321, -505.7378325939701, -107.23384633281619, -175.31496482810087, -178.90563305592133, -154.03209307819958, -455.71827362755334, -249.281313739481]"
2080,"[-118.23712075346037, -87.92938562615177, -380.8701554978259, -126.22965274227678, -95.98948947017958, -141.46208157353652, 6.773837303660812, -525.9429834405621, -158.0230946877411, -105.46768747141994]"
2090,"[-408.77585679707096, -150.30135146136374, -208.45696381539398, -138.7252502084014, -113.85314249548907, -120.78910099336719, -123.55803984263011, -201.21845917483665, -128.8704493901218, -444.3033654236456]"
2100,"[-786.4545685524404, -167.80814197977304, -265.3198944830351, -135.5431636283031, -474.03926967061903, -497.15942105272245, -16.73677390090201, -142.12640921744116, -129.31284354183524, -104.52843214426696]"
2110,"[-28.71183651414674, -124.88198887958899, -95.97277467668424, -406.18319486337697, -565.1656167772164, -121.3060030522648, -352.44293349163377, -129.67481622368842, -601.6814757456639, -539.7050621121724]"
2120,"[-49.735591420259425, -453.9612324933698, -490.40570508040105, -127.2073730595578, -154.36883135342964, -142.40915952955618, -192.27555281803615, -326.9490761642189, -351.1488123525438, -157.06065804154122]"
2130,"[-373.3191246095488, -240.45755181983083, -421.5247714204607, -339.2367519838641, -153.34391121245875, -102.81181738398244, -502.57971112537416, -152.77107748082608, -176.3329249501561, -263.19828599500545]"
