Num episodes,Cumulative rewards
2090,"[13.0, -2.0, 7.0, 1.0, 10.0, 23.0, 50.0, 11.0, 30.0, -1.0]"
2100,"[-1.0, 36.0, 12.0, 15.0, 26.0, 50.0, 50.0, 18.0, 14.0, -1.0]"
2110,"[50.0, 11.0, -1.0, 9.0, 50.0, -1.0, 21.0, 50.0, 16.0, -1.0]"
2120,"[50.0, 23.0, 18.0, 8.0, 0.0, 13.0, -1.0, 27.0, 4.0, 7.0]"
2130,"[18.0, -1.0, 35.0, 50.0, 27.0, 8.0, 9.0, 50.0, 50.0, 14.0]"
2140,"[-3.0, 28.0, 38.0, 50.0, 29.0, 16.0, 50.0, 11.0, 17.0, 31.0]"
2150,"[7.0, 3.0, 8.0, 29.0, 27.0, 50.0, 11.0, 50.0, -1.0, 50.0]"
2160,"[10.0, 0.0, 0.0, 2.0, 31.0, 7.0, 0.0, -1.0, -2.0, 50.0]"
2170,"[33.0, 8.0, 50.0, 30.0, 0.0, 6.0, 31.0, 35.0, 11.0, 50.0]"
2180,"[50.0, -2.0, 50.0, 50.0, 50.0, 50.0, 50.0, 28.0, 50.0, 11.0]"
2190,"[14.0, 8.0, 17.0, 50.0, -1.0, 29.0, 22.0, -3.0, 50.0, 17.0]"
2200,"[30.0, 50.0, 50.0, 28.0, 50.0, 7.0, 34.0, -1.0, 50.0, 50.0]"
2210,"[-1.0, -2.0, 10.0, 16.0, 15.0, -2.0, 0.0, 8.0, 14.0, -1.0]"
2220,"[17.0, 0.0, 7.0, 0.0, 12.0, 17.0, -1.0, -2.0, 30.0, 27.0]"
2230,"[-1.0, -1.0, 0.0, 11.0, 7.0, -2.0, 2.0, 50.0, 0.0, -2.0]"
2240,"[-1.0, -2.0, 0.0, -1.0, 16.0, 0.0, 12.0, -3.0, 13.0, 9.0]"
2250,"[-1.0, 8.0, 1.0, 15.0, 8.0, 0.0, -2.0, 1.0, 14.0, 0.0]"
2260,"[-2.0, -1.0, 9.0, 0.0, -2.0, 2.0, 10.0, 14.0, 14.0, 16.0]"
2270,"[0.0, -1.0, 10.0, 0.0, 15.0, 4.0, -3.0, 1.0, 13.0, -1.0]"
2280,"[-1.0, -1.0, -2.0, 24.0, 15.0, -2.0, 8.0, -2.0, -1.0, 20.0]"
2290,"[-2.0, 0.0, -1.0, 10.0, 3.0, 0.0, 11.0, 8.0, 1.0, 0.0]"
2300,"[-3.0, 9.0, 17.0, -1.0, 0.0, 1.0, 2.0, 26.0, 15.0, 12.0]"
2310,"[2.0, 1.0, 0.0, 9.0, 0.0, -2.0, -2.0, 13.0, -1.0, -1.0]"
2320,"[23.0, -1.0, 0.0, 0.0, 18.0, -1.0, -2.0, 0.0, 18.0, -1.0]"
2330,"[9.0, -2.0, -1.0, -2.0, -1.0, -2.0, -1.0, 3.0, 0.0, 17.0]"
2340,"[-1.0, 0.0, 9.0, 15.0, 10.0, -1.0, 12.0, 2.0, 0.0, -1.0]"
2350,"[-1.0, 12.0, 10.0, 2.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0]"
2360,"[0.0, 24.0, -2.0, 1.0, 20.0, 13.0, 15.0, 13.0, 4.0, 3.0]"
2370,"[0.0, 18.0, 0.0, 25.0, 1.0, 6.0, 1.0, -1.0, 0.0, 16.0]"
2380,"[0.0, 2.0, 0.0, 18.0, 6.0, -1.0, -2.0, -2.0, 1.0, 12.0]"
2390,"[-2.0, -1.0, 24.0, 10.0, 15.0, 11.0, -2.0, -1.0, 27.0, 0.0]"
2400,"[15.0, 11.0, 11.0, 20.0, 35.0, 0.0, 0.0, 21.0, 15.0, -2.0]"
2410,"[9.0, 5.0, 17.0, 11.0, 17.0, 10.0, -1.0, -2.0, 3.0, 8.0]"
2420,"[-1.0, -2.0, 5.0, 21.0, 28.0, 50.0, 0.0, 34.0, 36.0, -3.0]"
2430,"[6.0, 16.0, 29.0, -1.0, -1.0, -1.0, -1.0, 11.0, -1.0, 5.0]"
2440,"[16.0, 17.0, 5.0, 12.0, -1.0, -2.0, -1.0, -1.0, 35.0, 18.0]"
2450,"[29.0, -1.0, 8.0, 16.0, -1.0, 8.0, 5.0, -1.0, 20.0, 12.0]"
2460,"[-2.0, -2.0, -2.0, -2.0, 11.0, -3.0, -2.0, -1.0, -1.0, 3.0]"
2470,"[17.0, -1.0, -1.0, 11.0, 8.0, -1.0, 12.0, -1.0, -2.0, 0.0]"
2480,"[-1.0, -3.0, 11.0, -2.0, -1.0, -1.0, -1.0, -1.0, 8.0, 25.0]"
