Num episodes,Cumulative rewards
2590,"[-131.86250687393726, -85.78516708462713, -108.41489659018964, -128.7827281443354, -575.6030810734312, -346.5382145417298, -122.16445153677412, -204.24025550657808, -138.54128647874856, -121.47554598854548]"
2600,"[-219.35924807543432, -156.49507896515374, -124.14871589865257, -256.9899594913503, -145.30836958257945, -82.0674703622668, -83.64047501562374, -220.7454838650783, -248.5629265425321, -125.87001687908065]"
2610,"[-166.797050488354, -119.78097331807336, -616.2542912686473, -101.04354699772747, -100.17516652083236, -127.47364156246573, -174.4926154688992, -252.05482852612082, -144.35933187918528, -162.09020896741993]"
2620,"[-88.65864355870539, -69.67284894904124, -492.5741712996223, -232.61480282395374, -104.40532749385179, -247.06717696093804, -95.22825804519233, -118.14826957126701, -347.27823575168094, -90.52397200774821]"
2630,"[-128.75323530930677, -27.13650664551016, -132.53610250352392, -107.52103060027423, -101.17762094541564, -151.75105383623824, -84.9610188187988, -121.48302697605004, -123.09672083828448, -108.46049705882572]"
2640,"[-98.02447246350488, -136.1404892872377, -137.8430135467022, -171.26427784983065, -390.4016506372622, -85.09572069008024, -135.12076810114343, -133.44327177056596, -105.74857962625535, -228.21929663548156]"
2650,"[-98.26292377937993, -101.8732016793802, -239.48115653454948, -93.33257301131951, -119.60472162000964, -100.44832125754617, -132.38339635313224, -400.34712062527825, -135.41747466436294, -127.2264259544774]"
2660,"[-190.04214785815853, -86.34210625445692, -131.99056680208074, -39.96037153221468, -102.05093757811106, -116.42468725643639, -116.37777777849271, -110.17562046710663, -373.32759084765246, -478.05260686734954]"
2670,"[-133.25630315188383, -104.9098978827927, -107.2993830060157, -106.24438690358812, -156.80539289388963, -226.995570980367, -96.2052948643692, -106.11507936841943, -120.65434913592087, -131.5272118371972]"
2680,"[-123.72911981146866, -121.4099527002296, -154.59265278822903, -98.34141260484557, -95.62296776462293, -176.87409188524546, -129.8422382723729, -88.52154573919232, -168.52282926684484, -92.34466171032338]"
2690,"[-404.96491681016084, -137.2465411940957, -117.60155012332557, -108.4772280183081, -190.31846831757954, -133.64268451328874, -148.1834598232422, -115.03653481760364, -97.84980952355959, -92.35780393912619]"
2700,"[-131.02192278677845, -90.16230214765326, -110.30609707839722, -119.42218779183285, -105.53800673266235, -144.54987582171333, -189.51654157196333, -603.0147854305892, -92.35687047635989, -123.1549177702188]"
2710,"[-125.60863497951243, -81.9997491021555, -115.28497105962145, -90.28940365108731, -143.76419650931436, -155.26339669334675, -150.28340417341389, -94.79384803692267, -151.15328448109855, -399.87097421480166]"
2720,"[-120.55978147743261, -125.96732959592222, -90.3355313280412, -119.3741587654182, -98.66814263361107, -124.26214356324863, -188.06731487115735, -118.80830373132761, -126.71141342905895, -112.48519154909471]"
2730,"[-140.36445284364328, -114.0755155733893, -154.31503741969487, -105.20049502658291, -99.91559091824047, -123.31679890909633, -149.04576344166946, -431.5621313572823, -147.00035074443787, -641.6550051325783]"
2740,"[-113.89677345812282, -44.040481913652265, -83.7018114386023, -392.18347478757846, -123.51926224804541, -143.89626292405802, -283.4036017689672, -340.73138522758734, -441.9636715295069, -126.24936503269845]"
2750,"[-169.62281415874162, -529.3756811798585, -111.77381940587586, -136.52125510398469, -276.25480153892784, -128.4803047611141, -311.31301153037344, -95.05762801585757, -113.63730401609871, -141.7750204940428]"
2760,"[-121.84461448030854, -118.61239039770292, -142.29806712358948, -119.91696102372148, -123.52577142200573, -107.90215166573114, -142.40283653757953, -114.69101232008853, -245.14100695293644, -330.0414229432905]"
2770,"[-336.66299712504264, -103.20454877643276, -239.5213344836339, -133.35369960775873, -162.221134893982, -137.0918223468802, -237.56182772494807, -131.17528989721058, -218.16058130577247, -456.2645470383452]"
2780,"[-22.50558863740619, -112.95911052840972, -114.21852983746159, -150.35473843963314, -82.78588185999376, -112.1754951829708, -103.49939445404797, -140.76491894122097, -97.65802179400694, -264.2195153510881]"
2790,"[-523.4493226753, -32.403840881394444, -135.70007564604367, 26.28819825545905, -409.1499389395122, -334.2227747855102, -101.11916221268736, -131.46157566635495, -99.78547796210164, -168.18528600788233]"
2800,"[-110.30239003935637, -71.06129407984199, -34.35253929679959, -134.5330106784005, -78.4871988922273, -167.06381832374336, -434.67730318806287, -122.2323380506457, -119.50174115858137, -97.69152967846256]"
2810,"[-415.29732531804086, -182.6868605844268, -153.26503711967422, -97.2012910392217, -281.4397979984086, -138.22759460815502, -136.42199759557815, -207.93418595486924, -246.35267033716514, -635.9183083460841]"
2820,"[-97.66440537036469, -116.71972733849552, -150.96377538744565, -387.7113559788258, 28.15499227933553, -155.73151306926886, -146.27887053451394, -112.58914627165407, -181.77211592756566, -106.64715395749243]"
2830,"[-244.44776946406333, -212.09099391049438, -149.6669818489583, -111.5447934565486, -90.82942665430147, -134.8995865159811, -109.50989274025346, -114.42619221854147, -242.15874638208655, -144.413881406134]"
2840,"[-587.6497809198366, -144.33467394366448, -254.7178332585584, -290.29917360180536, -184.56897659008797, -171.72684689108047, -216.36543467068566, -217.19367224617253, -108.4890825037416, -268.6721814025915]"
2850,"[-147.00193345117037, 13.51538468085721, -212.47970451006108, -124.05080070526739, -147.15793682468708, -84.75945312248479, -345.57684602107014, -142.62955438591024, -158.5209343730038, -309.2110890127483]"
2860,"[-91.2036749210251, -130.46482650102348, -117.06457085159218, -122.11971815400352, -155.18492537605604, -220.9458831625092, -126.76759243069023, -98.49451834325309, -203.94311102655627, -120.73878041409196]"
2870,"[-116.89852867293254, -58.93422401937771, -163.8128520089914, -330.08708711718583, -138.21756557755788, -203.0544405331781, -201.21339397685563, -153.42681572140378, -285.47887535618327, -270.7121869888474]"
2880,"[-93.33807014410255, -307.40709400467534, -477.5059692544471, -158.46692309381945, -261.4310857060602, -217.27227249122146, -87.41816510200854, -126.23187773082455, -138.19282012512082, -120.43679011430413]"
2890,"[-215.2118144596189, -214.23269386372084, -131.3195810193999, -171.5089632841774, -118.26250536537063, -64.8459176740439, -1558.986695086462, -274.2008212426434, -111.33936967331998, -141.55987986859986]"
2900,"[-135.5282050494421, -133.66958479502173, -165.19359550500346, -178.02143972162193, -272.4296598273178, -351.54592086646124, -245.83761552642193, -141.9329220521609, -227.26323804852527, -20.245361816979027]"
2910,"[-244.0234333916241, -78.87320652024394, -413.75141610094454, -81.71488797970386, -217.1211737509968, -141.15622794767793, -307.83500685300845, -118.37708581033655, -141.89822173758927, -57.44488202946282]"
2920,"[-147.8711577294623, -111.63144786360874, -742.7534344026902, -62.61976039652993, -196.62845587227525, -133.21627368844918, -121.3567726887976, -126.40788715236008, -82.4029771370878, -111.96288173973599]"
2930,"[-194.82902427207472, -122.67513497120754, -389.3654587490227, -293.6821515633982, -150.3821722160566, -201.87042994748768, -481.93162163662873, -110.52373287264632, -154.39218661763562, -128.01219695773557]"
2940,"[-156.4250969024506, -95.24217055658858, -150.08963455949214, -106.53640357144539, -92.39380044711113, -140.75106350890198, -122.68520797459698, -221.70263005438048, -143.6810232771963, -130.46441216716454]"
2950,"[-101.77721097058352, -486.1066439030593, -173.34624388975027, -203.28639683996505, -315.30227917664524, -91.5433137456771, -131.5482146346214, -126.34638599978351, -496.9588527986548, -207.01199979775032]"
2960,"[-182.7154489113749, -172.90648974954382, -285.4723702976861, -92.14164062725638, -84.3341133123476, -101.07032028335342, -146.61970283478044, -181.62697185640204, -122.85648518368308, -159.23790347093097]"
2970,"[-176.0732956398327, -110.03653485049465, -125.90193205689434, -328.6131567568915, -549.1148030782609, -347.3024879272736, -638.150709103109, -90.65228934112628, -178.7911117239076, -108.83588168779698]"
2980,"[-127.83800663103085, -162.88531186389847, -362.338082873875, -190.3034474738621, -692.9442844040665, -171.55470659606002, -401.84740210848497, -139.15012408916553, -255.9277869991595, 28.935280857581205]"
2990,"[-135.9508706739412, -84.84898686138305, -236.4535519024923, -143.38281810278437, -742.6669957306215, -152.50229298854882, -120.22867678301077, -211.73259143207395, -102.55488553588086, -134.3221111414907]"
3000,"[-180.04091411010566, -151.84953346183175, -131.35109619875612, -23.636054699942733, -157.6378076153853, -106.81044626309384, -143.31072432038806, -190.99285288335184, -122.60283541975443, -170.81214758959285]"
3010,"[-132.41344679196234, -124.42984021211156, -116.22438050357604, -97.93251533798043, -219.13330668879618, -98.18789688490783, -401.26851470375476, -110.8955765879935, -147.23365559107265, -88.48480539265188]"
3020,"[-139.86435319126312, -106.83461625954713, -151.71632777858144, -152.9709511674912, -134.10576060267806, -525.1555514319184, -95.787033962001, -134.44755989316738, -143.85404758237613, -143.44951007366296]"
3030,"[-117.57820768777695, -106.74389836496744, -150.65314315898752, -121.35096416307559, -184.8413526041606, -83.49632275631208, -333.69687982319607, -100.11826207806945, -6.838487106568891, -126.23768192330073]"
3040,"[-150.48266516559727, -123.36740222203102, -112.73336782413617, -131.15210890597893, -126.88267210498114, -139.04958273442722, -123.89037565365237, -132.37093085632335, -182.31013744041405, -125.06547699952213]"
3050,"[-121.33899435127431, -161.8268066015561, -129.41714147716925, -237.99818568527456, -96.16130149124052, -184.16852902351093, -135.39052822736204, -120.7620121654276, -134.1166931152344, -264.4914820488031]"
3060,"[-157.4855381077871, -270.5624652273093, -116.38862217372508, -127.95053432711265, -142.3827065052003, -153.64851043672724, -133.53931311054748, -120.36262203013106, -105.04815950097445, -102.6440376423725]"
3070,"[-362.4983998751121, -454.96352304125867, -122.59596537898331, -138.7521530821934, -127.37712941998782, -126.01930330342833, -135.9245243029186, -176.25317573626944, -142.08687922610636, -230.75182035072447]"
3080,"[4.078811200556629, -119.77614744523083, -229.80646948148558, -120.50878906391202, -122.5626692583813, -142.77094887062924, -293.11008214153884, -128.88326070252225, -119.63157482607707, -120.5817686826511]"
3090,"[-122.97169173296706, -132.8216445973129, -115.354277060463, -107.42399280626167, -104.38185265671885, -101.82806602012761, -259.0102264192735, -141.02545229033433, -146.7125064203153, -141.2640343883712]"
3100,"[-470.71925222205215, -128.51905803408866, -141.00192459044817, -115.08252360089273, -101.57939502561416, -293.4008209642902, -117.17611526876314, -127.06113908248929, -280.9031018626245, -113.21060582164722]"
3110,"[-264.7814002284406, -286.38885100396305, -149.61074189505422, -111.29746155279548, -104.6524006393739, -119.67442422884534, -143.82353795758695, -909.744546965652, -318.8356347128347, -96.78904460741948]"
3120,"[1.8156541563273763, -135.9750536091092, -158.1228488707435, -117.10549961557099, -49.66496413201054, -131.16325977611388, -166.43056220322114, -129.4242125578489, -141.736790774549, -447.0337838764201]"
3130,"[-152.51624701610308, -99.49961927983574, -93.08001447480547, -101.40795539347226, -146.2456224209819, -101.15211297573735, -163.10906005028335, -205.0970833629926, -199.94903652324052, -95.09768733769988]"
3140,"[-374.78748560315626, -403.9740416044046, -132.62434026129802, -118.99685217847679, -254.41668964190305, -495.5227443634024, -123.55571143333157, -328.88985654029136, -151.0353053468133, -150.91008256219686]"
3150,"[-131.72043401353017, -708.9211169543819, -91.73494540047258, -62.850480088609274, -133.58607024401402, -4.7435642806787826, -125.51265638145264, -105.83813595888587, -123.7346719631078, -126.66325799758235]"
3160,"[-130.20216906246137, -132.46753869677207, -168.7364155532101, -113.2827061749883, -134.9398589742358, -134.57130410537204, -144.25886314232457, -279.6097031321285, -195.7226308980945, -138.8694134364026]"
3170,"[-119.54587702716302, -118.36805280256712, -142.2948075701322, -617.9141021386051, -112.03209112581757, -86.24402993068537, -123.61737805260749, -521.9157904965848, -718.3926175653613, -162.3671648376848]"
3180,"[-184.48989044675972, -373.2840096591907, -83.42660068786608, -453.86403348904236, -76.48170137960904, -136.27437982949368, -144.20863943086474, -101.06335798197827, -144.9532310971859, -153.50142909005922]"
3190,"[-140.8374807160219, -180.35281212162434, -144.31369806503147, -90.26701139626144, -123.89377515313994, 14.645418510147437, -80.87443053106688, -126.48495354724645, -153.04955934104268, -190.11419949381354]"
3200,"[-102.685640879221, -139.89211291737183, -107.3600976368262, -155.69392501093432, -147.26290969667593, -216.16886292528238, -39.21168481810036, -127.69275799914155, -144.9915354449169, -71.92684524716553]"
3210,"[-65.70509429107136, -66.76103755658838, -150.93625537703042, -107.98223445889637, -253.25215310341534, -153.06017936721224, -116.02020908880809, -125.89204392012783, -154.4721344523051, -134.05149275807426]"
3220,"[-103.71354987102853, -288.3742516818059, -341.01069283824893, -51.80341734420982, -171.66900363242013, -111.6573548795725, -237.11103911278693, -183.9723943194141, -280.4521039314746, -48.28969664608971]"
3230,"[-137.3426514808138, -130.11468282616048, -206.08276230827084, -350.4693886876089, -363.5925916313291, -66.66460873570614, -122.4399504195087, -132.23960071827486, -129.62359947674912, -139.9121423977424]"
3240,"[-194.7308302775919, -120.10389344192365, -140.95865759428094, -123.19212735646775, -212.4845423241536, -375.4547820555225, -197.29008011854174, 43.42070987789364, -112.72027213129752, -32.44575303086535]"
3250,"[-243.76825134485804, -147.7245803369541, -321.71991062762277, -62.333469406191085, -115.85843944436033, -141.43901498191332, -143.57608297593245, -381.8898239764152, -89.6503933583403, -95.29714258324843]"
3260,"[-257.6007605524371, -102.1425324958613, -95.00351325886714, -93.65954693680584, -167.2605893571536, -108.15913424747839, -357.96021838358155, -76.22304789035879, -143.2836832042808, -156.88173015432469]"
3270,"[-161.28439100070761, -122.28342057643786, -80.11802667060374, 0.47919873293992055, -394.11702001776837, -78.35688950462074, -100.11214753013968, -355.8692616526058, -84.1923162235149, -250.52655768011994]"
3280,"[-230.15184882582582, -50.280145183031664, -368.8915923519978, -77.55538887040261, -129.81287446837462, -143.24257382827005, -135.65576000900313, -88.33704175336605, -28.742488101700147, -93.81170102387154]"
3290,"[-400.4996587783535, -163.26120815881995, -183.90921299211072, -317.3239363066227, -135.9329689855524, -121.3198461733005, -76.98594797065229, -90.84790524595344, -140.50514191271571, -127.08723513881947]"
3300,"[-121.80649876594413, -145.53894927730968, -118.6167286465619, -105.64125838709353, -134.0724205016656, -92.70579364732129, -258.04816455998355, -129.0328088723991, -21.898089893394953, -43.62945207651319]"
3310,"[-183.5982986265007, -100.69092591842534, -122.37240481167447, -22.7818133734944, -276.19009961777834, -275.52411583951823, -245.44844054785224, -129.42001055600272, -152.11476978098452, -152.19616344665016]"
3320,"[-96.47305133062665, -88.60125295722948, -90.22189176520058, -156.03372298560814, -79.72224379556503, -130.83504744282268, -72.65680099026919, -96.21529161265507, -87.47371427924483, -57.079917477195295]"
3330,"[-39.08111848425443, -41.66222979248485, -160.22479146394875, -132.8027911827153, -308.79871641928344, -136.8878145337934, -111.72221181880244, -134.2732745851671, -237.20216820199653, -109.95898209310485]"
3340,"[-139.65987295995936, -161.07074645815013, -73.40069905264939, -206.20252199025546, -121.19637810681064, -165.88785136118005, -44.80954234317552, -246.60239956476144, 6.6894504251213505, -102.93826378133065]"
3350,"[-72.93380730191798, -137.30353962696722, -98.48248146394386, -79.34472079589918, -193.98106877833087, -125.37742106237246, -123.59181790390937, -138.2490676951457, -79.77402438787637, -12.189691184902088]"
3360,"[-99.57300231654665, -198.79502609402311, -189.01743940961285, -92.31292430915016, -99.55586341769961, -114.03585626639823, -88.64853180661244, -100.44993898703757, -101.15776994229967, -181.44529239625194]"
3370,"[-130.98137312363647, -152.29457890508587, -157.91986139216576, -279.7560602917662, -132.7543572012903, -122.83446397959344, -92.30307176666236, -404.1484490617704, -99.03043163996841, -300.35917019682097]"
3380,"[-103.12986269757405, -103.96337538268398, -70.62967557910432, -130.2024433522677, -151.54256171032625, -394.62708223627465, -156.3148412840871, -74.50364984649777, -170.08548669148846, -231.87114181185973]"
3390,"[-102.26007292181298, -308.5483126444453, -101.60972618864093, -344.5406993984752, -142.69871459738502, -179.6142510692783, -149.00582359339242, -125.20981729942125, -240.06873064975377, -124.19266557289663]"
3400,"[-53.72325031774682, -111.91172859963879, -104.90802751499848, -230.92677997172746, -135.70458997506728, -125.76284905781625, -185.24364112477377, -268.95391952690716, -189.8760969166824, -105.78910504459002]"
3410,"[-139.65282679262475, -452.7932994644932, -169.36894280013206, -130.92453159450076, -99.5338753350529, -42.91011619502416, -85.22985420781038, -62.04629720871966, -141.81498845450915, -371.3828264069733]"
3420,"[-44.27901269330914, -91.65827213834841, -99.95891842250902, -179.8341792810672, -362.1092867101969, -278.60711824327865, -82.17917928795794, -252.46789887948685, -113.79316997382927, -179.88919634587066]"
3430,"[-2.3889956244248083, -108.63094252151791, -176.35272063333431, -421.37977865394214, -177.71222615572148, -215.54919675621989, -59.07111299799112, -189.0751827783884, -128.2301022693368, -195.88474003456986]"
3440,"[-175.45017891424828, -112.80772723311969, -142.7484321839955, -151.56325652248307, -111.28717236615927, -102.85163553160737, -124.31096602734075, 0.9564374458990414, -103.76610848516603, -154.30246698437173]"
3450,"[-126.70534609604778, -158.34813654909524, -87.75742680386415, -117.96843869519046, -117.05906717572867, -84.26042030959525, -90.97137269953865, -99.66570731658618, 2.3535937375305167, -42.224805537498476]"
3460,"[-102.47015837667982, -176.31268590893234, -45.01554035777568, -161.23624814540565, -85.27375145270094, -138.8190383480133, -107.48643736865553, -124.35684795862332, -129.50415953870063, -11.006328315534589]"
3470,"[-50.84310516530863, -99.22216381550811, -114.46087025797695, -120.14348276253247, -156.90700791705274, -94.25050491349873, -147.5244015326796, -274.21791332689065, -135.15879431298825, -111.83078127525988]"
3480,"[-12.739996046849761, -123.54799557273193, -78.31374335738937, -56.35062743047045, -141.65006303060488, -104.193072702373, -248.20780876432173, -88.22958579189202, -151.00962577639712, -118.71709335235704]"
3490,"[-87.56390586268947, -137.90403995174194, -202.47901412459856, -121.9387754958505, -118.8173855240133, -252.5481535750772, -130.31969238578807, -335.9572056713563, -167.204105588711, -28.764822862999097]"
3500,"[-75.56215462608606, -121.59217735656438, -109.91622748576366, -83.7145246396538, -128.36648977645393, -240.504401193508, -150.3473903511146, -67.9514524477633, -234.32394500563055, -93.13379150622676]"
3510,"[-123.09254978793962, -89.25516320198456, -74.83834300631054, -29.476103499080807, -176.18816901591697, -125.52388643471573, -85.71039233494645, -127.88087110919159, -43.250344588883536, -173.33718587735996]"
3520,"[-109.70292933937426, -118.31407693555948, -177.63440027295104, -106.93255450383353, -75.58759115684305, -122.21911608072756, -90.34594552978055, -126.55733182928876, -124.87593163287889, -69.97405287487214]"
3530,"[-99.78181034431677, -552.8254019495623, -182.80399834524667, -148.5162822312503, -86.04152437959439, -129.27823237999633, -135.1462951063646, -128.94324656331005, -204.4074476498904, -63.13915939270228]"
3540,"[-224.03000693420108, -30.990151110635523, -123.95957388448835, -77.64132142481736, -180.1324771361642, -61.03162924657576, -111.2499289402507, -144.0558637586914, -30.862586654366055, -105.71353474521075]"
3550,"[-362.49451556955466, -52.20194865519824, -172.50510065849323, -91.71684652731903, -101.5446456607684, -109.44423298688285, -152.72966207977808, -128.41768051708678, -324.6277404334593, -268.7740959984369]"
3560,"[-49.85504808472356, -103.47069100847298, -46.80911464158345, -81.20018828005556, -122.66530668650302, -160.72652794967297, -137.02196159587425, -96.68979781923781, -228.14949848799685, -177.16955222396865]"
3570,"[-167.4523601726262, -25.20181064967555, -128.53022513606027, -126.93513085980277, -109.8743567737728, -136.89921368903626, -163.20530379892543, -112.10263108082313, -22.33547064803855, -104.23981150608813]"
3580,"[-99.76348787988898, -123.31759897007348, -234.2908773185606, -157.57833070681355, -114.87462048700598, -135.30607359691066, -160.42433263470383, -7.8251207014425574, -123.21790036911523, -137.1479407598975]"
3590,"[-272.4653512011785, -142.66528954712433, -229.78159442049997, -69.45734457122654, -86.43772358724569, -106.66266395760647, -72.23392329647075, -138.98581944654438, -471.4889893735523, -106.36714357378509]"
3600,"[-61.56887092745842, -54.47475345664178, -146.52551684146314, -57.50759910615551, -47.07984664374922, -82.93491515245452, -79.86658233344095, -119.63548708852656, -112.10192376396655, -104.09334680945497]"
3610,"[-235.8328882465637, -75.67603774903736, -151.86460739734605, -182.89566624362374, -163.7060780028519, -150.6177469443408, -43.73391552476559, -372.4493565843284, -175.4155430842482, -151.77528794875622]"
3620,"[-142.47004566706048, -58.349990380169025, -78.97874088406688, -427.3767997781752, -51.43077542323033, -149.69570091431427, -136.3134069855434, 32.79910082460664, -126.72638391662889, -145.6531561265007]"
3630,"[-127.17705169087643, -131.2668869412987, -99.81838735203937, -99.9446076563784, -147.85096338187512, -131.50077734924955, -114.14418432784396, -40.96965025650002, -158.85223579154504, -184.3987330070022]"
3640,"[-96.63583264250244, -153.6156903851715, -140.66758724241086, -420.4728196724494, -109.99658632372535, -146.98535205926768, -135.76582055385558, -115.40851069599654, -154.37316667885713, -70.58175832395673]"
3650,"[-102.48001656207873, -119.83786409655643, -58.69451073520351, -78.86772540477001, -127.25034880396953, -126.23314679733326, -92.78043191926747, -146.0601962514603, -141.11438803964387, -104.78869692910735]"
3660,"[-138.98617681968793, -150.23720253038766, -104.72004673328249, -161.37062786049717, -117.94782510477658, -349.907787934592, -348.75771454707717, -154.3401569052395, -156.18308291327872, -56.66030428209267]"
3670,"[-122.32229847166406, -92.9956963051491, -135.8532156814511, -53.60624832687786, -131.5268018744594, -77.45450728136689, -56.83317254999943, -118.69756399017345, -140.65065538103593, -234.480650849398]"
3680,"[-138.88027298754318, -0.2045482042776996, -145.36722405386, -121.441792886743, -134.68329864787148, -204.11729740413946, -137.40107571566392, -220.20312721494287, -97.69680810658707, -148.40112301813113]"
3690,"[-279.1152321089933, -112.61027123893157, -114.08501519586798, -226.1167452345857, -90.35701770182243, -115.54001505500688, -76.2311336873283, -190.85831857073762, -85.13340145722674, -149.89780440154925]"
3700,"[-55.71767933035089, -126.75115569635335, -240.5952410306517, -118.15019745539655, -162.7177809768499, -1.5736232549326417, -89.44293897243013, -111.92010339205748, -77.67978778319393, -21.888247642061074]"
3710,"[-94.81233395709688, -54.02434001124857, -83.96382475798478, -84.10677634110706, -244.96090335341552, -204.5874725655902, -130.6705753094441, -104.09969451769791, -77.39442734506059, -139.84246021946896]"
3720,"[-89.13667712646034, -147.16094045054112, -158.7922827533774, -96.87259507631632, -110.6917535155902, -134.1687032764072, -89.15132494624825, -118.20395958673512, -86.60895088956562, -135.52348997726057]"
3730,"[-165.89283388603405, -104.43556611049391, -62.72469304882223, -93.41117841246424, 17.94806023832247, -159.40823187803804, -100.33425309301222, -112.82757419576953, -138.72482095139546, -94.88546358544022]"
3740,"[-78.0949722679194, -113.29143588200355, -156.8309585298145, -128.15322807040894, -62.305510302835394, -104.83831077561896, -98.9063496986087, -389.4938440112885, -70.87742021764103, -206.90491830557036]"
3750,"[-155.08125382683932, -149.19572284559538, 15.288840469915144, -136.10153372135917, -163.85589137524786, -148.91164846116723, -116.49821667967774, -457.3481410592274, -50.43909745840472, -137.14488776343458]"
3760,"[-126.28868126021632, -85.7870114678245, -113.67721294798199, -147.46843046641078, -90.65047622494089, -124.80673731186727, -111.89389872320811, -74.80752441831473, 11.69067060790745, -106.04119290798567]"
3770,"[-117.44697766268763, -133.70651725773922, -54.28012689432454, -120.70987253781988, -113.38396431301499, -59.62820613564546, -224.62211829613204, -59.42549794205898, -121.87200358938196, -122.5753325390231]"
3780,"[-202.56381541910775, -149.83253630526644, -123.06390612620052, -102.77624705460613, -80.86347739778768, -127.92887020777209, -111.97153538078229, -20.600205717976664, -132.30065968993244, -147.14095455847877]"
3790,"[-96.18798615840628, -41.89079575431507, -105.44163071003834, -140.04163438828533, -100.67903390475279, 16.965241536724363, -48.797299191881464, -60.873378419204656, -101.07645693251004, -165.94180674093516]"
3800,"[-18.44395290391978, -124.50317784865788, -77.6530652994397, -117.34137857229246, -108.34532794338278, -118.14150574377788, -140.55136348599132, -142.43280543723833, -138.73411404846155, -82.94552111375604]"
3810,"[12.849351484279168, -125.07598847195598, -117.26469666474975, -100.48994753326718, -102.27199039727482, -71.08459424234195, -90.89189758319301, -273.44886463408335, -146.3180928870245, -165.56476455894696]"
3820,"[-40.22966743277347, -92.05954237544691, -179.76465032653664, -148.9976555213207, -140.46388820808147, -104.62607881907658, -137.1624549270052, -142.41221764918066, -137.57731491770633, -17.522288355324974]"
3830,"[-210.9234046929867, -232.9183750051275, -103.45533979006788, -87.66004167945124, -230.04864246136944, -172.94868031452688, -93.22120910798058, -50.718723783145656, -90.01333265972814, -94.3987024729143]"
3840,"[-88.20905658236364, -72.34743959644663, 42.04456219456286, -102.59923901734311, -112.26740300987504, -71.05737820820599, -571.4758080780052, -175.55441316028688, -90.07243529194069, -81.50841174555893]"
3850,"[-122.71579395781922, -38.397379507422784, -114.2779823783057, -241.27437299461718, -61.99138545907778, -93.80469829243023, -119.11020576691303, -74.93418683148847, -137.57992257098496, -169.1827861190323]"
3860,"[-114.62844476166003, -227.0051167098751, -163.46662164512318, -134.50296615287803, -106.33036081639636, -116.53181734572988, -94.97452958421708, -118.67631289266166, -143.6839676793724, -164.0115269840965]"
3870,"[-196.41766537598306, -315.73574855449726, -41.06548923437351, -121.59132095684001, -69.84032177767355, -390.82969140591035, -133.73479963966707, -87.54035776430055, -42.98933991780707, -93.39162590196588]"
3880,"[-125.20178895925994, -137.28338930009153, -67.3829788022453, -60.03463046307609, -180.73095439425913, -309.07701530903313, -122.61363526296131, -97.1846079142893, 8.330679371173872, -130.90893705513994]"
3890,"[-173.46151614509523, -108.88284057161584, -127.05359777309755, -147.9092009357989, -161.78957338944895, -95.63443278629241, -134.19265000446316, -104.49585723022136, -44.899710807443896, -264.57040853996733]"
3900,"[-203.79925919275837, -120.38083915742303, -127.46997934628271, -119.05503646559254, -151.56254422866942, -91.5376576097124, -168.49981621490943, -151.32916422252922, -181.18510507898134, -83.70813837440673]"
3910,"[-48.42070150916574, -92.57292205139046, -159.2497115885521, -74.38516125538078, -66.18552915743206, -116.27885786174261, -110.81413462493931, -241.52502725623356, -129.72908154408356, -97.48008488680557]"
3920,"[54.84458110179355, -93.38458907899478, -294.79287708604085, -76.65798555745192, -139.0204502332657, -135.15547100024116, -158.29349796103682, -96.0308420638445, -142.4104462892716, -166.926652050957]"
3930,"[-124.37997544723459, -95.57064084411692, -137.98580435371917, -98.28765540686169, -92.36822636030087, -53.6172767860578, -107.57132423665377, -123.95574325880966, -44.128779470462064, -147.13514565602537]"
3940,"[-135.5674861810435, -152.19253669904467, -63.67493165415361, -66.07630059615148, -136.20671305437986, -153.62014227976567, -301.68698945208484, -98.03208548570237, -48.67370836161223, -130.67984951617134]"
3950,"[-143.56806022653163, -91.91813450433708, -193.3604630252992, -83.4775869841505, -161.60428672122117, -102.15594199548985, -53.457919800291364, -95.20217132182452, -56.473205908533885, -121.96862911089997]"
3960,"[-78.84614887598036, -121.74710971646428, -97.95024925342449, -211.6346235316933, -128.15846100062785, -124.010542686804, -134.47192575865094, 15.580567954229721, -130.44993837224658, -103.74663449465712]"
3970,"[-186.68938969828983, -155.1542803157672, -137.3574465772534, -83.52166575397416, -205.19462324483743, -125.0550947270818, -107.74409683603031, -142.34377940775573, -153.26844733438256, -12.807874983006144]"
3980,"[-124.59893607990881, -152.83850407569406, -103.06002223659794, -79.3680844993384, -152.15412459699513, -95.69188963280631, -176.65044519811184, -63.20555618412645, -110.89124973882224, -53.79625077941779]"
3990,"[-193.6636036900951, -77.08153920158554, -81.71341043708513, -127.44868243571949, -151.76553136602104, -173.6848431372237, -95.98929822383072, -108.98823480939453, -153.12907483022195, -56.80619057204854]"
4000,"[-71.19453155602977, -137.5931252376693, -99.1953057589293, -308.5688557542597, -64.44501580864737, -37.38185910775684, -48.643693726013794, -140.3413135228208, -286.417733716954, -259.009822787624]"
4010,"[-133.8035873477018, -187.40098086740414, -83.24386009215216, -48.6441427717551, -101.21307443948265, -112.39641717753287, -189.0040317814481, -151.09217933326406, -57.25515793745916, -94.7591956894712]"
4020,"[-100.20546648955923, -156.89605960124968, -177.14505787579913, -71.80429336068667, -105.76058913237358, -5.500283207608604, -106.34306944047117, -62.66046423115806, -14.534935859421864, -101.58469483212436]"
